"month","oilsupply_shock","oildemand_shock","oilprice_shock"
2012-01-01,0.928048665650935,-1.88933095336353,-0.0287629481849443
2012-02-01,0.474449103006724,-1.53913910756546,1.7940506618204
2012-03-01,-0.869868173069358,0.0133424146423926,0.846900767098922
2012-04-01,-0.495715700396893,0.950663544803651,0.112145930921698
2012-05-01,1.34261934044738,-0.174783937199671,-0.306143484153204
2012-06-01,0.0174297014713309,-1.75964251231476,-0.509582170239324
2012-07-01,0.284374472589472,1.41752415359753,1.37281022033133
2012-08-01,0.320336039213248,-2.42489325235584,0.934821482459084
2012-09-01,-0.470409255787942,-0.493972329464333,-0.149634943336647
2012-10-01,-0.731774513051161,1.5153191467082,-0.250250561706595
2012-11-01,-0.812932708571518,0.648843781423813,0.103352936509559
2012-12-01,-0.899855244655339,-0.495812840290006,0.57751950673193
2013-01-01,-0.239983848854235,0.718501601845804,0.926806722679435
