"month","gassupply_shock","gasdemand_shock","gasprice_shock"
2012-01-01,1.4686033948751,-0.96481005115046,0.0566275898808291
2012-02-01,0.447875688517023,-0.889738425158134,-0.43943312547585
2012-03-01,-2.07095202330997,0.0440207150339981,-1.54670061360879
2012-04-01,-1.3395157394574,0.979339680269399,-0.481505166325646
2012-05-01,-0.117224914985704,-0.123223265882108,0.900098604940378
2012-06-01,-1.53121813839686,-0.945699928556963,-0.236814427624879
2012-07-01,0.765330471212905,0.99768871993643,2.1868264858716
2012-08-01,-1.1798867870907,-2.65260535027209,-1.27975906574888
2012-09-01,1.08792757097836,-0.638488204549353,1.52533632972805
2012-10-01,0.838713260687918,1.03923246390277,1.53641567031885
2012-11-01,0.577645108303293,0.169453794755711,-1.01447768740548
2012-12-01,-0.273261981292047,-0.24259130995106,0.0626723757933382
